2.277700708858735046e-01,2.106245340917038134e-01,2.020689792871371293e-01,1.925933810558685677e-01,1.726851020536964987e-01,1.209635624557190425e-01,5.471594005417767387e-02,2.531104165437913014e-02,5.667695949080168993e-03,7.840077934687023076e-02,1.351779023066102536e-01,1.605152574217695305e-01,1.645134239674210519e-01,1.600556447719750919e-01,1.578637603916691057e-01,1.744222556592255613e-01,2.056889123543255982e-01,2.316697401711832194e-01,2.296286722827807214e-01,2.061950817399923475e-01,1.832866927738177887e-01,1.756622430498657739e-01,1.707251308137011925e-01,1.517519747671479957e-01,1.302282093648778893e-01,1.180283633785154523e-01,1.106079280053984398e-01,9.344952179064079656e-02,5.617636557502692085e-02,1.210529404555529646e-02,-2.279825629860141728e-02,-4.649190388705491672e-02,-6.972258454667891459e-02,-1.123445755033098681e-01,-1.596690309763079130e-01,-2.079071782340272956e-01,-2.506856410345097985e-01,-2.974710291808477791e-01,-3.422344024735392010e-01,-3.760241021977189235e-01,-3.616201632747222949e-01,-2.878898535552451565e-01,-1.528414928587719102e-01,1.747513463261867600e-02,1.678821610193506342e-01,2.940602981591466936e-01,3.196123797623749985e-01,3.027910022933316680e-01,2.757461543834212603e-01,2.486654464831121458e-01
1.974646969563022547e-01,2.033048933626125931e-01,2.004860347493101769e-01,1.822404445164325093e-01,1.599341001388854266e-01,1.392049702820087331e-01,1.316622225150127778e-01,1.219086730675019020e-01,1.593514655442297145e-01,2.228547827316663121e-01,2.813506580669429824e-01,3.278814100960131261e-01,3.698728870695795479e-01,3.854805679589448086e-01,3.779720613849927857e-01,2.782130141714475591e-01,1.979524463621805674e-01,1.915029032918448559e-01,2.594601485290803367e-01,3.302650818354305740e-01,3.108657533271451667e-01,2.352739619720586040e-01,1.500842196271673923e-01,1.529098808531648424e-01,1.595678429365864348e-01,1.537285273774148253e-01,9.998870563165837555e-02,5.586051672833548115e-02,2.606164051207087926e-02,-2.861552249552403240e-02,-7.423263414859349041e-02,-1.139389809140645277e-01,-1.360119827620346333e-01,-1.145496699028299703e-01,-1.358547855805660731e-01,-1.391779529845990626e-01,-1.547908360297721164e-01,-1.149817123071315422e-01,-1.028910546185964892e-01,-8.843833079892092497e-02,-8.654192141857379450e-02,-5.935349413761173420e-02,-7.079663207939575209e-03,6.842757761880974288e-02,1.394916994965179069e-01,1.807948372315943408e-01,1.888953423660341413e-01,1.994455579370786324e-01,2.012550866422711249e-01,1.987349083123849947e-01
1.880597273947634540e-01,2.176536622145759103e-01,2.344083826392403813e-01,2.261673108097563278e-01,2.079622380680991589e-01,1.966303556893027604e-01,1.921700120693456415e-01,1.949110620619702305e-01,2.146459982060112404e-01,2.860774654520159554e-01,3.556971864729628341e-01,4.214621131233461937e-01,4.796774202977136525e-01,5.144537742740881159e-01,5.200865849762025261e-01,4.382187188072111939e-01,3.358818160559344235e-01,2.440892906629128500e-01,3.819543684856430144e-01,4.943410341071563519e-01,5.981974859495232666e-01,4.713827128726222893e-01,3.420379857070639518e-01,2.607638850171454803e-01,1.970047411461604281e-01,1.029962651549416880e-01,1.343837395150728831e-03,5.278845782521983387e-02,4.634604540029386294e-02,2.073918071179974704e-02,-1.051324854224279237e-01,-1.015696251510099513e-01,-1.314948082507196025e-01,-8.015377871334593285e-02,-1.186904219715960163e-01,-6.903060303042878043e-02,-1.842891765271872234e-02,1.088761216361105316e-01,1.449149925175792220e-01,1.362127718321167746e-01,7.686223037590238227e-02,4.005099926970728808e-02,3.508875342103934258e-02,6.256233043324599397e-02,1.019014207122965893e-01,1.296469648969443833e-01,1.411698477978934885e-01,1.559302893302819959e-01,1.656588682373552612e-01,1.699728601915558857e-01
1.908479440331757038e-01,2.514427895092707921e-01,3.036231237824185691e-01,3.071696801368318241e-01,2.916312926612238399e-01,2.748557238086732357e-01,2.921663052002281824e-01,2.898426946300061147e-01,3.064523588298407319e-01,3.253402445632792572e-01,3.848913589498736965e-01,4.139240404894062864e-01,4.901342277922343116e-01,5.057250547678490138e-01,5.464097736807247419e-01,5.348127480818678503e-01,7.683964919391108594e-01,5.753829185022999448e-01,1.890032054288723617e-01,5.842012790824790969e-01,9.034741392247696012e-01,9.168488712305972177e-01,7.407002851964376022e-01,4.724763214961666402e-01,2.306181678321351514e-01,1.398217173854141016e-01,8.134168531429168680e-02,1.156109998353660739e-01,3.551198974113063418e-03,-6.897288979445249935e-02,-1.668638780623958318e-01,-1.303781993636286274e-01,-1.210228171916078593e-01,-1.076115939814677180e-01,-1.042226402588185830e-01,1.524962239684697282e-02,1.773357455750532163e-01,3.337225504747554639e-01,3.774398385323518013e-01,3.369155969802871131e-01,2.179094210360568717e-01,1.245446848976642651e-01,9.395136164852609106e-02,9.543804670655518796e-02,1.258081313353948960e-01,1.325778300731566273e-01,1.487670321901683745e-01,1.539581160032884033e-01,1.515478130906133536e-01,1.461547922744163286e-01
1.838470538804971577e-01,2.660817216833424315e-01,3.542644408783373056e-01,3.512254968420943091e-01,3.614547295963637663e-01,3.482074829855397180e-01,4.260337936914276313e-01,4.139219156407778488e-01,4.400315651877783063e-01,3.439587643677731177e-01,4.453491030261000905e-01,4.010720562161961822e-01,4.699350218240182508e-01,3.046143082241251077e-01,3.475944743984641372e-01,2.379130593218673206e-01,9.032191230377022428e-01,6.664538099844149466e-01,-3.042195993423215672e-01,8.696526215013142824e-01,1.112524474911056327e+00,1.395491422069787602e+00,1.109242002048737907e+00,7.346223284955800681e-01,2.412010458829104143e-01,2.439097981519398606e-01,2.311360052750731642e-01,2.276138051456425282e-01,-1.457484699692446484e-01,-2.692976789352132805e-01,-2.077102775070375495e-01,1.183934962183212092e-01,1.438321092903561416e-01,7.542477831932042909e-02,-4.815510866202515894e-02,1.278586828902399386e-01,3.037262513696195043e-01,4.563736862413778073e-01,5.144139751115921477e-01,4.896210328639403753e-01,3.403469098861552355e-01,2.114575644740715188e-01,1.902756073188382746e-01,1.888918538045068485e-01,2.036264404609895717e-01,1.786356167496181979e-01,1.870595046165500486e-01,1.791236564467434955e-01,1.495654353229491085e-01,1.135584719890071481e-01
1.033239669800607302e-01,2.155448502865770499e-01,2.592009755483381528e-01,2.970005809105146777e-01,2.728042054575424702e-01,3.476110340888821648e-01,4.388720618363746717e-01,5.026943941715551478e-01,4.815788792216562642e-01,4.544605414972279211e-01,5.847952292517708539e-01,6.762350970618551393e-01,5.764540275955160054e-01,3.745664720158059513e-01,6.322260558092070160e-02,9.855459147924100494e-02,1.282634511591119464e-01,-7.046208736306923404e-02,1.606356311967764849e-01,3.936268795678545818e-01,1.042192222010547731e+00,1.274547849913385100e+00,1.133495263757661409e+00,5.003207041715296288e-01,1.855019446304402297e-01,3.963658937379008762e-01,6.958124237523839462e-01,3.210911412438525736e-01,-2.037222509468017417e-01,-3.467761616293779658e-01,7.140888057411644285e-02,4.309681949608658025e-01,3.755048033875404423e-01,2.837690934724133585e-01,2.524326091616237999e-01,3.817687445388097123e-01,3.243780581490111059e-01,2.999532192890843607e-01,3.837324279018162199e-01,4.683863516251784431e-01,4.325875135739781219e-01,3.587571638959208276e-01,3.752698417760282901e-01,3.562044436908815004e-01,3.525082252915598402e-01,3.233661897083354719e-01,2.451256003650180704e-01,2.050882253682111411e-01,9.542983488255588065e-02,7.167760563628096382e-02
-1.876803525510197879e-03,5.234500498384059286e-02,7.047688017029143936e-02,6.932173680801607951e-02,8.323099392780740347e-02,2.077300881789588272e-01,3.782188557977315124e-01,4.834354340717749721e-01,5.762414051221413924e-01,6.372821959252487067e-01,8.739682503238782596e-01,9.138511602310379622e-01,7.922122219136497057e-01,4.771444539899978299e-01,1.705280707983344302e-01,1.163859282814708879e-02,2.300172557077772087e-02,2.107762574921898113e-01,3.328509009518764161e-01,4.441970556599956210e-01,6.378386310336574549e-01,7.937536034457149947e-01,6.962906575436352830e-01,2.542878875688392992e-01,-2.995832487248435358e-02,2.983221591287349428e-01,6.638964151571167260e-01,4.924646377625390148e-01,1.082066222636564184e-01,1.815804461571235706e-01,5.827400782782674593e-01,7.172200715898749968e-01,4.247357693000299306e-01,4.148563299021001960e-01,4.389849042221633524e-01,5.512334643790860467e-01,3.549167045886171823e-01,2.786636986615519951e-01,3.087515130495235294e-01,3.907614703425613123e-01,4.093198452927134801e-01,4.107289875247042144e-01,4.609343046106539332e-01,4.412075698121336043e-01,4.352950059903769042e-01,3.591148316820039210e-01,2.652269692657407973e-01,1.821101336460300979e-01,4.705307146300082705e-02,-1.107682809901980661e-02
-1.154479009359760389e-01,-1.049097612350860798e-01,-1.141988113879193606e-01,-1.250506058946265486e-01,-1.168801752403272748e-01,6.951869174498170531e-04,1.698924771988532811e-01,3.222760198380585361e-01,5.548178483399121008e-01,7.358690743796656442e-01,9.936766010039620456e-01,9.564097428161213443e-01,9.170756697574381500e-01,7.516455976159899244e-01,6.102827769150845905e-01,4.663436068433447490e-01,5.338182965816653525e-01,6.506493310644834160e-01,6.380666293320413907e-01,3.206777301271429570e-01,-4.258040033743099723e-03,8.648038227851713444e-02,2.757679034190385625e-01,3.639129207612194494e-01,3.461548168014292326e-01,7.301687496379076769e-01,1.194018624282138008e+00,1.076072126604421975e+00,8.770827690459668258e-01,9.516418120604197561e-01,1.164542945760979054e+00,8.928161203835521809e-01,3.062619938618619253e-01,1.836782034818749965e-01,2.134948215642898939e-01,4.426190953545432460e-01,4.237232231444785224e-01,4.293849537383182535e-01,3.088943989597894291e-01,3.012863188969597261e-01,4.229697880690832523e-01,5.578938486703139965e-01,5.769632827196633507e-01,4.619204550255752162e-01,4.223910079190754119e-01,3.759116414448430143e-01,3.088195596474314075e-01,2.035143343504384195e-01,6.589502963675535757e-03,-8.943806513529593827e-02
-1.714722992913797484e-01,-1.853075601577834908e-01,-1.651798410837705677e-01,-1.867801465107084558e-01,-1.891366355947156908e-01,-1.023459985591839011e-01,9.179328080659387989e-02,3.390678327225259414e-01,6.424514587005822897e-01,8.853980465905487707e-01,1.023324359953862839e+00,1.012090394725167153e+00,1.167250788881533552e+00,1.300266932761405148e+00,1.133066796762401740e+00,7.831105036791883300e-01,7.811263029736242869e-01,9.393192474666455238e-01,9.342090274804272232e-01,3.554705616441975469e-01,-3.262063721196863941e-01,-3.314270330661975295e-01,1.988252300197370925e-01,9.628266663714458717e-01,1.271807231303758945e+00,1.628793987437718416e+00,2.064995857769101217e+00,2.095731501205458258e+00,1.916318625733529846e+00,1.564433549402268753e+00,1.297033335331845727e+00,6.799897130944472234e-01,4.665212821661193082e-02,-2.257957647668535628e-01,-2.976247156369940527e-01,2.292245355684755653e-02,3.862586170607279490e-01,6.671543838823487116e-01,5.702121963001244298e-01,5.321569901843841155e-01,7.671454172388766368e-01,9.436345248977053846e-01,8.018955715058964095e-01,5.235713332175386814e-01,4.333574663127867654e-01,3.605783346864137595e-01,3.473281181778250515e-01,2.010831022982785266e-01,-5.457706655260388152e-03,-1.418028226239918255e-01
-1.566007798840902410e-01,-1.798345754124707763e-01,-1.021646672182888321e-01,-1.013400242734394108e-01,-6.404529658538206383e-02,-2.295884527990346702e-02,1.403157177062220595e-01,3.342890456129510302e-01,5.917546844425367603e-01,7.980052352905923074e-01,9.048764311756675172e-01,9.475300483282489417e-01,1.088107609745730509e+00,1.167761343303037602e+00,9.195884473406252813e-01,6.044290857350126389e-01,8.011984545910929567e-01,1.007868442749369597e+00,1.081360962913840318e+00,5.377200066659076905e-01,3.807801730337700887e-03,1.847598427577736360e-02,4.872773519941159814e-01,1.497287996431092560e+00,1.996974417774147303e+00,2.254913826545298594e+00,2.316140053028634682e+00,2.213633050187528983e+00,2.031128894140773689e+00,1.605916570926721354e+00,1.152278469729469235e+00,6.908776064412991413e-01,2.715733683325931569e-01,9.910431794873098259e-04,-2.535397368498020221e-01,-8.709156847972820970e-02,3.193962179787658284e-01,7.177205658385839016e-01,7.703526665854002475e-01,8.468788732260770225e-01,1.193249789291266127e+00,1.396716967738251380e+00,1.161156156196649691e+00,7.540458908633783652e-01,6.429953764977456299e-01,5.782772863479762604e-01,4.521286705067130707e-01,1.884948344457978986e-01,4.634888522842960101e-02,-1.615074659855811889e-01
